n,k,alpha,rule,model,t,t_over_n,draws,coverage,coverage_se,drop,drop_se,coverage_cond_eff,noop_share,mean_t_eff,mean_displacement,tie_rate,bounds_subsample,avg_coord_width,max_coord_width,mean_linear_width,mean_skewed_width,noncov_count_sub,noncov_zero_boxviol_share,survival_median_T,survival_share_T1,survival_censored_share,t_max,seed,tolerance,script_version,git_hash
50,5,1.0,Squared distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9998,,0.0,250,0.031952,0.031988,0.02999,0.031988,250,0.172,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Squared distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,1.9998,,0.0,250,0.032,0.032,0.03,0.032,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.031243,0.031804,0.02943,0.031087,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.031123,0.031761,0.029317,0.031173,250,0.116,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Squared distance,uniform_error,2,0.04,5000,0.055,0.003224,-0.055,0.003224,,,,1.5862,0.0,250,0.030984,0.031735,0.029287,0.03114,232,0.034483,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9998,,0.0,250,0.030849,0.036349,0.02992,0.030665,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Manhattan distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9998,,0.0,250,0.03143,0.036253,0.030359,0.031424,250,0.08,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Manhattan distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,1.9998,,0.0,250,0.031539,0.035912,0.030353,0.031519,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.030849,0.036349,0.02992,0.030665,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.030656,0.036244,0.029758,0.030502,250,0.12,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Manhattan distance,uniform_error,2,0.04,5000,0.0552,0.00323,-0.0552,0.00323,,,,1.5882,0.0,250,0.030745,0.036291,0.029836,0.030597,240,0.045833,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9994,,0.0,250,0.030501,0.038902,0.029925,0.030161,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Frequency guessing,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9994,,0.0,250,0.030501,0.037878,0.029789,0.030214,250,0.064,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Frequency guessing,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,1.9994,,0.0,250,0.030501,0.036976,0.029646,0.030227,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.030501,0.038902,0.029925,0.030161,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.030501,0.038854,0.02993,0.0301,250,0.072,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Frequency guessing,uniform_error,2,0.04,5000,0.0482,0.003029,-0.0482,0.003029,,,,1.5982,0.0,250,0.030501,0.038932,0.02993,0.030135,238,0.029412,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9994,,0.0,250,0.032,0.032,0.03,0.032,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Squared distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9994,,0.0,250,0.032,0.032,0.03,0.032,250,0.12,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Squared distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,1.9994,,0.0,250,0.032,0.032,0.03,0.032,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.032,0.032,0.03,0.032,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.031936,0.031984,0.02994,0.031864,250,0.136,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Squared distance,uniform_error,2,0.04,5000,0.0498,0.003076,-0.0498,0.003076,,,,1.5938,0.0,250,0.03192,0.03198,0.02995,0.03192,233,0.038627,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9994,,0.0,250,0.031587,0.034543,0.03019,0.031489,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Manhattan distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9994,,0.0,250,0.031624,0.034194,0.030137,0.031548,250,0.124,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Manhattan distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,1.9994,,0.0,250,0.031634,0.033865,0.030076,0.031563,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.031587,0.034543,0.03019,0.031489,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.031546,0.034555,0.030179,0.03145,250,0.124,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,3.0,Manhattan distance,uniform_error,2,0.04,5000,0.0526,0.003157,-0.0526,0.003157,,,,1.604,0.0,250,0.031532,0.034559,0.030161,0.031437,238,0.033613,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0012,1.9896,,0.0,250,0.030501,0.035159,0.029391,0.030301,0,,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Frequency guessing,center_bias,1,0.02,5000,0.0012,0.00049,0.9988,0.00049,0.0,0.0012,1.9896,,0.0,250,0.030501,0.034196,0.029258,0.03037,249,0.180723,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Frequency guessing,center_bias,2,0.04,5000,0.0012,0.00049,0.0,0.0,,0.0012,1.9896,,0.0,250,0.030501,0.033416,0.029138,0.03041,249,0.0,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.030501,0.035159,0.029391,0.030301,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.030501,0.03522,0.029396,0.030261,250,0.092,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Frequency guessing,uniform_error,2,0.04,5000,0.0496,0.00307,-0.0496,0.00307,,,,1.6068,0.0,250,0.030501,0.035386,0.029425,0.030253,238,0.042017,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0012,1.9872,,0.0,250,0.032,0.032,0.03,0.032,0,,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Squared distance,center_bias,1,0.02,5000,0.0012,0.00049,0.9988,0.00049,0.0,0.0012,1.9872,,0.0,250,0.032,0.032,0.03,0.032,249,0.200803,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Squared distance,center_bias,2,0.04,5000,0.0012,0.00049,0.0,0.0,,0.0012,1.9872,,0.0,250,0.032,0.032,0.03,0.032,249,0.012048,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.032,0.032,0.03,0.032,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.032,0.032,0.03,0.032,250,0.148,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Squared distance,uniform_error,2,0.04,5000,0.0496,0.00307,-0.0496,0.00307,,,,1.5966,0.0,250,0.032,0.032,0.03,0.032,240,0.041667,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0012,1.9874,,0.0,250,0.031646,0.033332,0.029995,0.031577,0,,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Manhattan distance,center_bias,1,0.02,5000,0.0012,0.00049,0.9988,0.00049,0.0,0.0012,1.9874,,0.0,250,0.03165,0.032987,0.029939,0.031602,249,0.196787,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Manhattan distance,center_bias,2,0.04,5000,0.0012,0.00049,0.0,0.0,,0.0012,1.9874,,0.0,250,0.031653,0.032716,0.029894,0.031627,249,0.004016,1.0,0.9988,0.0012,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.031646,0.033332,0.029995,0.031577,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.031645,0.033353,0.030006,0.031554,250,0.116,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,10.0,Manhattan distance,uniform_error,2,0.04,5000,0.049,0.003053,-0.049,0.003053,,,,1.6106,0.0,250,0.031645,0.033402,0.030014,0.031517,235,0.029787,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.032901,0.110301,0.057446,0.031604,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Frequency guessing,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.032901,0.107685,0.057023,0.031572,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Frequency guessing,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.032901,0.105101,0.056649,0.031593,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.032901,0.110301,0.057446,0.031604,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.032901,0.109535,0.057301,0.031646,250,0.052,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Frequency guessing,uniform_error,2,0.04,5000,0.0318,0.002481,-0.0318,0.002481,,,,1.6344,0.0,250,0.032901,0.109004,0.057192,0.031678,243,0.024691,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.021961,0.031992,0.031178,0.021158,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Squared distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.024715,0.033519,0.036602,0.024597,250,0.056,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Squared distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.027147,0.034386,0.040859,0.026548,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.021961,0.031992,0.031178,0.021158,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.023322,0.032891,0.033601,0.022352,250,0.08,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Squared distance,uniform_error,2,0.04,5000,0.0318,0.002481,-0.0318,0.002481,,,,1.6502,0.0,250,0.024206,0.033243,0.035173,0.022651,236,0.016949,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.024532,0.049733,0.037581,0.023721,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Manhattan distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.02631,0.051096,0.040549,0.025579,250,0.016,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Manhattan distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.027939,0.052014,0.043174,0.027488,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.024532,0.049733,0.037581,0.023721,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.025522,0.050675,0.039151,0.024489,250,0.084,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.1,Manhattan distance,uniform_error,2,0.04,5000,0.026,0.002251,-0.026,0.002251,,,,1.6442,0.0,250,0.026144,0.051069,0.040117,0.025023,241,0.037344,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.032901,0.082895,0.054797,0.031508,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Frequency guessing,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.032901,0.0803,0.054488,0.031625,250,0.044,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Frequency guessing,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.032901,0.077823,0.054212,0.031657,250,0.004,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.032901,0.082895,0.054797,0.031508,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.032901,0.082608,0.054686,0.031519,250,0.132,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Frequency guessing,uniform_error,2,0.04,5000,0.0216,0.002056,-0.0216,0.002056,,,,1.7286,0.0,250,0.032901,0.082523,0.054648,0.031614,246,0.028455,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.028884,0.034806,0.043718,0.028321,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Squared distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.031058,0.03527,0.047542,0.030772,250,0.092,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Squared distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.03302,0.035598,0.050773,0.032916,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.028884,0.034806,0.043718,0.028321,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.029297,0.034913,0.04461,0.028903,250,0.156,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Squared distance,uniform_error,2,0.04,5000,0.018,0.00188,-0.018,0.00188,,,,1.748,0.0,250,0.029585,0.034987,0.045034,0.02917,247,0.040486,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.029522,0.049327,0.045878,0.028602,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Manhattan distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.030938,0.049597,0.04812,0.030018,250,0.032,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Manhattan distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.032251,0.049719,0.050156,0.031299,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.029522,0.049327,0.045878,0.028602,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.029809,0.049498,0.04638,0.028997,250,0.136,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,0.3,Manhattan distance,uniform_error,2,0.04,5000,0.0164,0.001796,-0.0164,0.001796,,,,1.7492,0.0,250,0.030073,0.04956,0.046692,0.02893,247,0.044534,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.032901,0.060647,0.051755,0.032465,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Frequency guessing,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.032901,0.058308,0.051604,0.032518,250,0.064,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Frequency guessing,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.032901,0.055989,0.051458,0.032593,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.032901,0.060647,0.051755,0.032465,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.032901,0.060647,0.051733,0.032444,250,0.184,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Frequency guessing,uniform_error,2,0.04,5000,0.0134,0.001626,-0.0134,0.001626,,,,1.7872,0.0,250,0.032901,0.060637,0.051736,0.032348,245,0.053061,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.034129,0.035774,0.052655,0.034142,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Squared distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.035422,0.035934,0.054792,0.035863,250,0.308,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Squared distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.035912,0.03599,0.055449,0.03599,250,0.016,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.034129,0.035774,0.052655,0.034142,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.033942,0.035751,0.052438,0.034048,250,0.24,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Squared distance,uniform_error,2,0.04,5000,0.0156,0.001753,-0.0156,0.001753,,,,1.7856,0.0,250,0.033934,0.03575,0.05249,0.034047,246,0.056911,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.033407,0.045385,0.051631,0.033331,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Manhattan distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.034382,0.045035,0.053079,0.034398,250,0.208,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Manhattan distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.034885,0.044431,0.053902,0.034912,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.033407,0.045385,0.051631,0.033331,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.033325,0.045363,0.051593,0.033331,250,0.172,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,1.0,Manhattan distance,uniform_error,2,0.04,5000,0.0124,0.001565,-0.0124,0.001565,,,,1.7888,0.0,250,0.033321,0.045335,0.051623,0.03341,248,0.044355,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,3.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.032901,0.048173,0.050993,0.032306,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,3.0,Frequency guessing,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.032901,0.045971,0.050885,0.032433,250,0.172,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,3.0,Frequency guessing,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.032901,0.044068,0.050794,0.032476,250,0.008,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,3.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.032901,0.048173,0.050993,0.032306,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,3.0,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.032901,0.048237,0.051011,0.032327,250,0.156,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,3.0,Frequency guessing,uniform_error,2,0.04,5000,0.0116,0.001514,-0.0116,0.001514,,,,1.7922,0.0,250,0.032901,0.048183,0.051011,0.032231,246,0.052846,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,3.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.035912,0.03599,0.055395,0.035919,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,10,3.0,Squared distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.036,0.036,0.055556,0.036,250,0.272,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
